Country,ISO3c,Product,Tonnes,Cumulative pressure,Pressure per tonne,Million kcal,Tonnes of protein,Pressure per tonne of protein,Pressure per million kcal
Mauritania,MRT,Sorg,53850.32624,9.67318E-05,0.001796308,185823.8772,5792.773132,0.0166987,0.000520556
Mauritania,MRT,Swpo,2490.641436,1.39335E-06,0.000559436,2325.516511,24.98655861,0.055764128,0.000599159
Mauritania,MRT,Vege,6305.875161,1.44966E-06,0.000229891,1828.038439,83.82980587,0.017292914,0.000793015
Mauritania,MRT,Whea,8763.464004,3.16129E-06,0.000360736,28694.4848,1029.134365,0.003071798,0.000110171
Mauritania,MRT,Xfru,30222.69149,2.55574E-05,0.000845636,12434.31498,149.9351019,0.170456457,0.002055393
Mauritania,MRT,Xmil,4182.525522,5.74365E-06,0.001373249,14096.20209,371.811362,0.015447749,0.000407461
Mauritania,MRT,Xoil,4235.850431,3.85798E-06,0.000910792,18168.39807,652.584962,0.005911841,0.000212346
Mauritania,MRT,Xpul,50378.84876,7.13124E-05,0.001415523,172179.8188,11170.45983,0.00638402,0.000414174
Mauritania,MRT,Yams,2974.336443,2.63674E-07,8.86495E-05,2924.126217,45.03747557,0.005854537,9.01717E-05
Montserrat,MSR,Bana,196.0411835,4.14616E-08,0.000211494,120.4164005,1.598911965,0.02593112,0.000344318
Montserrat,MSR,Maiz,130.8411775,1.86729E-08,0.000142714,172.3360094,5.427289602,0.003440563,0.000108352
Montserrat,MSR,Pota,220.8580613,2.9906E-08,0.000135408,156.5079088,3.694330741,0.008095114,0.000191083
Montserrat,MSR,Swpo,30.21111071,3.36116E-09,0.000111256,28.20816989,0.303083245,0.011089894,0.000119156
Montserrat,MSR,Vege,825.4833736,1.85168E-07,0.000224314,239.3030783,10.97391071,0.016873464,0.00077378
Montserrat,MSR,Xfru,677.0332117,1.63033E-07,0.000240805,278.5471377,3.358769142,0.048539501,0.000585298
Montserrat,MSR,Xoil,15.54210496,1.68371E-08,0.001083325,66.66315401,2.394452811,0.007031731,0.000252571
Martinique,MTQ,Bana,169039.6956,4.73284E-06,2.79984E-05,103830.9978,1378.687819,0.003432856,4.55821E-05
Martinique,MTQ,Cass,214.0131211,4.8145E-08,0.000224963,222.999015,1.666459702,0.02889058,0.000215898
Martinique,MTQ,Cnut,993.4540157,2.31602E-07,0.000233128,1679.254779,17.52326402,0.013216812,0.000137919
Martinique,MTQ,Orts,4353.64756,1.48513E-07,3.41122E-05,3864.703655,66.1539512,0.002244954,3.84279E-05
Martinique,MTQ,Plnt,12208.86862,5.6045E-07,4.59052E-05,9404.854914,97.50449267,0.00574794,5.95916E-05
Martinique,MTQ,Spis,229.4462707,5.62793E-08,0.000245283,785.2288305,24.81666988,0.002267803,7.16725E-05
Martinique,MTQ,Sugc,163362.3934,4.60536E-06,2.81911E-05,51524.06983,280.4526442,0.016421161,8.93827E-05
Martinique,MTQ,Swpo,128.1368005,1.46943E-08,0.000114677,119.6415674,1.285491211,0.011430884,0.000122819
Martinique,MTQ,Vege,30994.62781,1.13347E-06,3.65698E-05,8985.171698,412.0401318,0.002750867,0.000126149
Martinique,MTQ,Xfru,5978.763214,3.63846E-07,6.08564E-05,2459.801604,29.66070946,0.012266944,0.000147917
Martinique,MTQ,Xpul,635.1347516,6.87578E-07,0.00108257,2170.700385,140.8278951,0.004882399,0.000316754
Martinique,MTQ,Yams,340.7046947,9.48417E-08,0.000278369,334.9532069,5.158958866,0.018383881,0.000283149
Mauritius,MUS,Bana,8433.161957,8.6124E-07,0.000102125,5179.988152,68.78087204,0.012521508,0.000166263
Mauritius,MUS,Cass,433.9082364,2.03297E-08,4.68526E-05,452.1269948,3.37872083,0.006016996,4.49647E-05
Mauritius,MUS,Cnut,1493.574376,1.90666E-07,0.000127658,2524.618018,26.34475045,0.007237347,7.55228E-05
Mauritius,MUS,Maiz,334.4902512,2.60029E-08,7.77388E-05,440.5701338,13.87464938,0.001874129,5.9021E-05
Mauritius,MUS,Orts,637.0655053,2.00771E-08,3.1515E-05,565.5187639,9.680250815,0.002074029,3.55021E-05
Mauritius,MUS,Pota,14817.55437,8.21001E-07,5.54073E-05,10500.24814,247.8557781,0.003312413,7.81887E-05
Mauritius,MUS,Rice,255.7102583,1.66755E-07,0.000652124,728.2640713,15.09509639,0.011046951,0.000228976
Mauritius,MUS,Spis,498.7937193,9.63931E-08,0.000193252,1707.010568,53.94900964,0.001786744,5.64689E-05
Mauritius,MUS,Sugc,3843742.224,0.000129443,3.36764E-05,1212306.202,6598.750469,0.019616358,0.000106775
Mauritius,MUS,Swpo,600.4045033,3.62756E-08,6.04187E-05,560.5987942,6.023364943,0.006022488,6.47087E-05
Mauritius,MUS,Vege,72958.01173,3.17556E-06,4.35258E-05,21150.12531,969.8980403,0.003274115,0.000150144
Mauritius,MUS,Xfru,17149.86992,2.01345E-06,0.000117403,7055.853533,85.08069159,0.023665188,0.000285359
Mauritius,MUS,Xoil,293.9651145,1.48088E-07,0.00050376,1260.874364,45.28894875,0.003269847,0.000117449
Malawi,MWI,Bana,437539.2956,4.04779E-05,9.25127E-05,268754.2797,3568.570656,0.011342901,0.000150613
Malawi,MWI,Cass,4972895.312,0.000137229,2.75954E-05,5181695.171,38722.53064,0.003543902,2.64834E-05
Malawi,MWI,Cnut,20.79999971,8.78393E-09,0.000422304,35.15864686,0.366885513,0.023941882,0.000249837
Malawi,MWI,Coco,305.5,3.3621E-07,0.001100524,1321.111687,16.9473432,0.019838504,0.00025449
Malawi,MWI,Maiz,3595685.157,0.001219716,0.000339217,4736016.925,149148.9533,0.008177837,0.00025754
Malawi,MWI,Oilp,732.9000244,3.34776E-08,4.56782E-05,3143.552586,112.9122634,0.000296492,1.06496E-05
Malawi,MWI,Orts,12.55914301,1.22483E-09,9.75252E-05,11.14866677,0.190836976,0.006418213,0.000109864
Malawi,MWI,Plnt,379746.1462,2.73513E-05,7.20253E-05,292529.7601,3032.791692,0.009018538,9.34994E-05
Malawi,MWI,Pota,1182451.593,0.000163022,0.000137868,837927.4223,19779.07097,0.00824214,0.000194554
Malawi,MWI,Rice,136118.15,8.13847E-05,0.000597898,387665.1596,8035.331113,0.010128361,0.000209936
Malawi,MWI,Sorg,104292.4625,5.69276E-05,0.000545846,359886.9513,11218.92135,0.005074252,0.000158182
Malawi,MWI,Soyb,220972.8096,6.25663E-05,0.00028314,778715.8079,80574.12316,0.000776507,8.03455E-05
Malawi,MWI,Spis,2707.34062,1.73104E-05,0.006393879,9265.271134,292.8231443,0.059115573,0.001868311
Malawi,MWI,Sugc,3014383.338,0.0002276,7.55047E-05,950728.5878,5174.947306,0.043981151,0.000239395
Malawi,MWI,Swpo,2137.944838,1.22193E-07,5.71543E-05,1996.203045,21.4482435,0.0056971,6.12126E-05
Malawi,MWI,Tnut,5926.853904,7.48509E-06,0.001262911,15541.91715,392.4385397,0.01907327,0.000481606
Malawi,MWI,Vege,715797.3724,6.25364E-05,8.73661E-05,207505.7114,9515.753682,0.006571881,0.000301372
Malawi,MWI,Whea,767.4041009,1.15607E-06,0.001506464,2512.735294,90.11983521,0.012828106,0.000460083
Malawi,MWI,Xfru,419301.9673,0.000110777,0.000264194,172510.5369,2080.161629,0.053254101,0.000642147
Malawi,MWI,Xmil,39974.99606,2.83144E-05,0.000708304,134726.1649,3553.632286,0.007967749,0.000210163
Malawi,MWI,Xoil,463379.7448,0.000278379,0.000600757,1987527.132,71389.36042,0.003899442,0.000140063
Malawi,MWI,Xpul,765292.2957,0.000521979,0.000682066,2615539.895,169687.618,0.00307612,0.000199569
Malaysia,MYS,Bana,323134.9163,3.62942E-05,0.000112319,198482.4964,2635.488497,0.01377134,0.000182858
Malaysia,MYS,Cass,56055.93188,2.40644E-06,4.29292E-05,58409.58501,436.4917022,0.005513132,4.11993E-05
Malaysia,MYS,Cnut,494133.4947,0.000131234,0.000265585,835243.5231,8715.885741,0.015056928,0.000157121
Malaysia,MYS,Coco,931.0329483,1.45214E-05,0.015597104,4026.181697,51.6482321,0.281160015,0.003606747
Malaysia,MYS,Maiz,74184.39434,1.25245E-05,0.000168829,97711.1543,3077.167294,0.004070126,0.000128178
Malaysia,MYS,Oilp,108705954.8,0.003732504,3.43358E-05,466261255.1,16747489.42,0.000222869,8.00518E-06
Malaysia,MYS,Orts,5779.027095,4.46431E-07,7.72502E-05,5130.00348,87.81268375,0.005083901,8.70235E-05
Malaysia,MYS,Rice,2965501.92,0.002502318,0.000843809,8445764.03,175059.607,0.014294091,0.000296281
Malaysia,MYS,Spis,47594.11938,4.79054E-05,0.001006539,162880.2882,5147.730426,0.009306113,0.000294114
Malaysia,MYS,Sugc,37107.58182,4.96508E-06,0.000133802,11703.63385,63.70449907,0.077939287,0.000424234
Malaysia,MYS,Swpo,37526.94296,1.59107E-06,4.23981E-05,35038.97599,376.4769775,0.004226212,4.54086E-05
Malaysia,MYS,Tnut,16551.16165,1.52833E-05,0.000923395,43401.91058,1095.912573,0.013945695,0.000352133
Malaysia,MYS,Vege,1181793.518,0.000126911,0.000107389,342595.4246,15710.66961,0.008078024,0.00037044
Malaysia,MYS,Xfru,947289.1546,6.6027E-05,6.9701E-05,389736.6894,4699.511819,0.014049749,0.000169414
Malaysia,MYS,Xoil,197968.5983,0.000124192,0.000627334,849126.3697,30499.50236,0.004071948,0.000146259
Malaysia,MYS,Xpul,11.90000001,9.80534E-09,0.000823978,40.67063651,2.638577009,0.003716146,0.000241091
Namibia,NAM,Maiz,73430.55497,3.76539E-05,0.000512782,96718.2431,3045.898051,0.012362167,0.000389315
Namibia,NAM,Orts,358855.1345,2.54682E-05,7.09708E-05,318553.2891,5452.826561,0.004670648,7.99497E-05
Namibia,NAM,Pota,14689.67883,9.86669E-07,6.71675E-05,10409.63096,245.7167818,0.004015474,9.47843E-05
Namibia,NAM,Sorg,2459.567891,1.13014E-05,0.004594866,8487.347682,264.5799903,0.042714431,0.001331557
Namibia,NAM,Vege,63781.97904,3.10792E-05,0.000487273,18490.04403,847.9125871,0.036653827,0.001680864
Namibia,NAM,Whea,6410.185576,4.40223E-06,0.000686756,20989.0715,752.7779264,0.005847981,0.000209739
Namibia,NAM,Xfru,56245.0537,4.67457E-05,0.000831108,23140.51726,279.0323244,0.167528031,0.002020082
Namibia,NAM,Xmil,53206.38328,0.000123646,0.002323898,179319.3914,4729.85466,0.026141654,0.000689531
Namibia,NAM,Xoil,275.9740579,5.14868E-07,0.00186564,1183.707173,42.51720475,0.012109642,0.000434962
Namibia,NAM,Xpul,22741.56699,1.18244E-05,0.000519948,77723.86585,5042.46855,0.002344967,0.000152134
New Caledonia,NCL,Bana,1437.989989,2.76821E-07,0.000192505,883.2714398,11.72824688,0.023602892,0.000313404
New Caledonia,NCL,Cass,2354.1515,2.03799E-07,8.65698E-05,2452.996633,18.33111253,0.011117629,8.30814E-05
New Caledonia,NCL,Cnut,19591.08027,1.6539E-06,8.44208E-05,33115.18665,345.5617136,0.004786108,4.99437E-05
New Caledonia,NCL,Maiz,7594.25631,9.61899E-07,0.000126661,10002.69068,315.0096101,0.003053556,9.61641E-05
New Caledonia,NCL,Orts,197.8710911,7.84157E-08,0.000396297,175.6488366,3.006663797,0.026080626,0.000446434
New Caledonia,NCL,Plnt,242.1650338,5.02892E-08,0.000207665,186.5469339,1.93401858,0.026002452,0.000269579
New Caledonia,NCL,Pota,2712.785452,1.60984E-07,5.93426E-05,1922.376641,45.37722839,0.003547676,8.3742E-05
New Caledonia,NCL,Swpo,1302.082024,5.19632E-07,0.000399078,1215.756392,13.06271884,0.039779773,0.000427415
New Caledonia,NCL,Vege,6226.705305,4.60479E-06,0.000739522,1805.087534,82.77732808,0.055628615,0.002551005
New Caledonia,NCL,Xfru,11851.10761,3.00618E-06,0.000253662,4875.820041,58.79347399,0.051131131,0.000616548
New Caledonia,NCL,Xpul,15.30000003,2.12157E-08,0.001386648,52.29081843,3.392456159,0.006253792,0.000405725
New Caledonia,NCL,Yams,10684.34422,9.54115E-07,8.93003E-05,10503.98018,161.782603,0.005897514,9.08337E-05
Niger,NER,Cass,300271.8013,1.69914E-05,5.65867E-05,312879.4887,2338.131671,0.007267077,5.43065E-05
Niger,NER,Maiz,26772.71799,8.28074E-06,0.000309298,35263.3893,1110.531843,0.007456553,0.000234825
Niger,NER,Ocer,6107.813666,3.79292E-06,0.000620995,21040.64017,717.941432,0.005283051,0.000180266
Niger,NER,Pota,199594.4946,1.76693E-05,8.85259E-05,141439.7861,3338.651408,0.00529234,0.000124924
Niger,NER,Rice,23147.83676,2.95589E-05,0.001276962,65925.15276,1366.463862,0.021631673,0.000448371
Niger,NER,Sorg,1424685.717,0.000952145,0.00066832,4916230.635,153255.9172,0.00621278,0.000193674
Niger,NER,Soyb,100.0999985,3.97585E-08,0.000397188,352.7558496,36.49982828,0.001089278,0.000112708
Niger,NER,Spis,6404.997112,9.69458E-06,0.001513597,21919.67808,692.7578226,0.013994185,0.000442278
Niger,NER,Sugc,230696.525,5.71616E-05,0.000247778,72761.07807,396.0486197,0.144329722,0.000785607
Niger,NER,Swpo,141719.7263,5.62337E-06,3.96795E-05,132323.9703,1421.757542,0.003955221,4.2497E-05
Niger,NER,Vege,2211417.23,0.000230675,0.000104311,641077.6612,29398.40583,0.007846512,0.000359824
Niger,NER,Whea,7059.830117,4.37311E-06,0.000619436,23116.22297,829.0687084,0.00527473,0.000189179
Niger,NER,Xfru,654104.9584,0.000466274,0.000712843,269113.9235,3245.021827,0.143689038,0.001732627
Niger,NER,Xmil,3113279.678,0.002139744,0.000687296,10492564.67,276759.2813,0.007731426,0.00020393
Niger,NER,Xoil,513225.8679,0.00048983,0.000954415,2201326.987,79068.77,0.006194991,0.000222516
Niger,NER,Xpul,1575910.248,0.001918616,0.001217465,5385989.31,349425.2558,0.005490776,0.000356224
Nigeria,NGA,Bana,1878.000019,2.07853E-07,0.000110678,1153.543344,15.31696885,0.013570145,0.000180187
Nigeria,NGA,Cass,58388513.81,0.002092659,3.58403E-05,60840106.42,454654.8586,0.004602743,3.43961E-05
Nigeria,NGA,Cnut,274636.778,2.03055E-05,7.39357E-05,464223.9243,4844.24311,0.004191669,4.37407E-05
Nigeria,NGA,Coco,312696.5285,0.0007275,0.002326537,1352232.531,17346.56427,0.041939152,0.000537999
Nigeria,NGA,Maiz,10813120.04,0.002412813,0.000223138,14242381.43,448528.0176,0.005379403,0.000169411
Nigeria,NGA,Ocer,82223.55014,8.53722E-05,0.001038293,283249.658,9664.946668,0.008833174,0.000301402
Nigeria,NGA,Oilp,7902900.803,0.001557472,0.000197076,33897098.42,1217539.074,0.001279197,4.59471E-05
Nigeria,NGA,Orts,3326470.857,0.00027386,8.23275E-05,2952885.805,50545.93595,0.005418045,9.27432E-05
Nigeria,NGA,Plnt,3083240.212,0.000264371,8.57444E-05,2375111.712,24623.88465,0.010736348,0.000111309
Nigeria,NGA,Pota,1305891.245,0.000209935,0.00016076,925401.1677,21843.86724,0.009610712,0.000226858
Nigeria,NGA,Rice,6215732.418,0.003095087,0.000497944,17702436.45,366927.3207,0.008435149,0.00017484
Nigeria,NGA,Sorg,5878084.453,0.003124565,0.000531562,20283785.07,632315.7549,0.004941462,0.000154042
Nigeria,NGA,Soyb,856359.5059,0.000320889,0.000374713,3017840.456,312257.4964,0.001027642,0.000106331
Nigeria,NGA,Spis,461609.3254,0.000916229,0.001984858,1579755.25,49927.18429,0.018351305,0.000579982
Nigeria,NGA,Sugc,1727502.857,0.000489918,0.000283599,544849.8639,2965.693229,0.165195201,0.00089918
Nigeria,NGA,Swpo,3889562.196,0.000700451,0.000180085,3631691.409,39020.7809,0.017950708,0.000192872
Nigeria,NGA,Tnut,273016.0015,0.000267363,0.000979295,715926.5515,18077.38181,0.014789933,0.000373451
Nigeria,NGA,Vege,16027756.54,0.001551904,9.6826E-05,4646358.245,213071.7284,0.00728348,0.000334004
Nigeria,NGA,Whea,72300.75927,0.000176404,0.002439865,236736.6417,8490.614664,0.020776364,0.000745149
Nigeria,NGA,Xfru,8629448.379,0.000822895,9.5359E-05,3550354.849,42810.78745,0.019221681,0.000231778
Nigeria,NGA,Xmil,1098403.006,0.002056869,0.0018726,3701904.667,97644.04676,0.021064972,0.000555625
Nigeria,NGA,Xoil,3742775.506,0.00267627,0.00071505,16053502.45,576620.6931,0.0046413,0.000166709
Nigeria,NGA,Xpul,1885576.231,0.001685194,0.000893729,6444334.908,418087.2342,0.004030724,0.0002615
Nigeria,NGA,Yams,42627548.82,0.00204091,4.78777E-05,41907946.68,645467.3924,0.00316191,4.86998E-05
Nicaragua,NIC,Bana,130770.5819,9.27827E-06,7.09508E-05,80324.5649,1066.564914,0.00869921,0.00011551
Nicaragua,NIC,Cass,238176.0146,7.2581E-06,3.04737E-05,248176.4499,1854.609326,0.003913544,2.92457E-05
Nicaragua,NIC,Cnut,6217.753067,1.1048E-06,0.000177685,10509.98978,109.673248,0.010073555,0.000105119
Nicaragua,NIC,Coco,5790.766105,4.83529E-06,0.000835,25041.73086,321.2376451,0.015052061,0.000193089
Nicaragua,NIC,Maiz,440873.6975,0.000263573,0.000597842,580691.9133,18287.43275,0.01441279,0.000453895
Nicaragua,NIC,Oilp,265366.0383,2.97399E-06,1.12071E-05,1138207.215,40882.90221,7.2744E-05,2.61287E-06
Nicaragua,NIC,Orts,62371.99952,6.35333E-06,0.000101862,55367.20443,947.7464942,0.006703621,0.000114749
Nicaragua,NIC,Plnt,242576.0356,1.35449E-05,5.58377E-05,186863.5409,1937.300992,0.006991633,7.24855E-05
Nicaragua,NIC,Pota,55306.26648,3.03282E-06,5.48369E-05,39191.99534,925.1174227,0.003278311,7.73837E-05
Nicaragua,NIC,Rice,372619.2289,0.000120517,0.000323432,1061221.393,21996.47058,0.00547893,0.000113565
Nicaragua,NIC,Sorg,91870.28179,3.15008E-05,0.000342883,317021.1427,9882.645792,0.003187483,9.93649E-05
Nicaragua,NIC,Soyb,5259.914121,1.50545E-06,0.000286212,18536.11891,1917.941709,0.000784932,8.12173E-05
Nicaragua,NIC,Sugc,7389206.148,0.000313985,4.24924E-05,2330536.212,12685.4312,0.024751634,0.000134727
Nicaragua,NIC,Vege,203461.478,3.18187E-05,0.000156387,58982.36058,2704.800804,0.011763769,0.00053946
Nicaragua,NIC,Xfru,363244.0318,3.2796E-05,9.02865E-05,149447.0044,1802.0576,0.018199219,0.000219449
Nicaragua,NIC,Xoil,209228.2635,5.34702E-05,0.000255559,897421.2947,32234.19255,0.001658805,5.95821E-05
Nicaragua,NIC,Xpul,254695.2991,0.000223379,0.000877042,870472.262,56473.37477,0.003955466,0.000256618
Nicaragua,NIC,Yams,992.6000004,4.73164E-08,4.76691E-05,975.8437687,15.02997361,0.003148133,4.84876E-05
Niue,NIU,Bana,81,2.79851E-08,0.000345495,49.75346643,0.66063603,0.042360857,0.000562476
Niue,NIU,Cass,43.61428452,4.75149E-09,0.000108944,45.44554294,0.33961211,0.013990942,0.000104554
Niue,NIU,Cnut,2678.145264,1.84337E-06,0.000688299,4526.921388,47.23907277,0.039022054,0.000407201
Niue,NIU,Orts,2329.760742,2.94072E-07,0.000126224,2068.11294,35.40086245,0.008306904,0.000142193
Niue,NIU,Swpo,251,1.26876E-08,5.05481E-05,234.3591638,2.518076717,0.005038601,5.41373E-05
Niue,NIU,Vege,141,2.1665E-08,0.000153653,40.87512253,1.874442853,0.011558113,0.00053003
Niue,NIU,Xfru,819.9080353,8.29259E-07,0.001011405,337.3291479,4.067572698,0.203870755,0.002458309
Niue,NIU,Yams,153.4718246,7.87016E-08,0.000512808,150.8810434,2.323874143,0.03386654,0.000521613
Netherlands,NLD,Barl,240822.4098,6.30576E-05,0.000261843,800105.8415,26020.93701,0.00242334,7.88115E-05
Netherlands,NLD,Maiz,130912.8456,1.61687E-05,0.000123507,172430.4063,5430.262394,0.002977512,9.37693E-05
Netherlands,NLD,Ocer,18604.11418,5.48908E-06,0.000295046,64088.80388,2186.815956,0.002510077,8.5648E-05
Netherlands,NLD,Pota,7586130.989,0.000310858,4.09772E-05,5375803.309,126894.5166,0.002449737,5.78254E-05
Netherlands,NLD,Spis,393.6675653,5.87803E-07,0.001493146,1347.239687,42.57867422,0.013805103,0.000436302
Netherlands,NLD,Sugb,8371501.697,0.000119503,1.42749E-05,6183886.557,109264.1699,0.001093704,1.93248E-05
Netherlands,NLD,Vege,5537416.961,0.000201335,3.6359E-05,1605266.644,73613.98331,0.002735007,0.000125421
Netherlands,NLD,Whea,1003643.065,0.000476853,0.000475122,3286259.939,117862.4763,0.004045846,0.000145105
Netherlands,NLD,Xfru,724083.7453,4.66951E-05,6.44886E-05,297904.8165,3592.187352,0.012999076,0.000156745
Netherlands,NLD,Xoil,9465.347159,7.44225E-06,0.000786263,40598.7411,1458.253382,0.005103539,0.000183312
Netherlands,NLD,Xpul,7774.286059,3.12352E-06,0.000401775,26570.18169,1723.785919,0.001812009,0.000117557
Norway,NOR,Barl,532290.5449,0.000128338,0.000241105,1768476.508,57514.16053,0.002231414,7.25698E-05
Norway,NOR,Ocer,295483.3164,5.67284E-05,0.000191985,1017902.391,34732.51263,0.001633295,5.57307E-05
Norway,NOR,Pota,303930.9301,1.63961E-05,5.39467E-05,215376.31,5083.904892,0.003225092,7.61275E-05
Norway,NOR,Vege,208204.3684,1.00734E-05,4.83821E-05,60357.29837,2767.852414,0.003639414,0.000166896
Norway,NOR,Whea,359531.7688,0.000152694,0.000424702,1177226.137,42221.48894,0.003616495,0.000129706
Norway,NOR,Xfru,27076.50032,5.9633E-06,0.000220239,11139.8991,134.3268132,0.044393952,0.00053531
Norway,NOR,Xoil,8643.825382,4.05762E-06,0.000469424,37075.07215,1331.687827,0.003046975,0.000109443
Norway,NOR,Xpul,3389.057086,1.85407E-06,0.000547075,11582.78224,751.4527815,0.002467313,0.000160071
Nepal,NPL,Bana,276657.1096,2.28198E-05,8.2484E-05,169933.9533,2256.415489,0.010113291,0.000134286
Nepal,NPL,Barl,29652.22072,1.73541E-05,0.000585256,98516.22625,3203.931761,0.005416513,0.000176155
Nepal,NPL,Cnut,323.2881374,1.39582E-07,0.000431757,546.46027,5.702391151,0.024477797,0.000255429
Nepal,NPL,Maiz,2402004.53,0.000555904,0.000231433,3163773.693,99635.10311,0.005579399,0.000175709
Nepal,NPL,Ocer,12425.34779,6.9779E-06,0.000561586,42803.74061,1460.534403,0.004777637,0.000163021
Nepal,NPL,Orts,173986.0612,2.62166E-05,0.000150682,154446.2562,2643.729251,0.00991653,0.000169746
Nepal,NPL,Pota,2625014.298,0.000162881,6.20494E-05,1860178.867,43909.06522,0.003709497,8.75618E-05
Nepal,NPL,Rice,5606545.859,0.002463892,0.000439467,15967470.13,330965.7997,0.007444551,0.000154307
Nepal,NPL,Sorg,24.00000079,1.62122E-08,0.00067551,82.81794206,2.581721773,0.006279622,0.000195758
Nepal,NPL,Soyb,31504.30744,1.69162E-05,0.00053695,111022.2668,11487.53076,0.001472574,0.000152368
Nepal,NPL,Spis,347801.3735,6.52692E-05,0.000187662,1190272.846,37617.83464,0.00173506,5.48355E-05
Nepal,NPL,Sugc,3153489.855,0.000253767,8.04718E-05,994602.4177,5413.758636,0.046874434,0.000255144
Nepal,NPL,Swpo,40.29999924,3.44701E-09,8.55337E-05,37.62818375,0.404296772,0.008525936,9.16071E-05
Nepal,NPL,Tnut,21868.78651,2.65908E-05,0.001215927,57346.25378,1448.011843,0.018363689,0.000463689
Nepal,NPL,Vege,3734431.149,0.000405304,0.000108532,1082590.998,49645.23247,0.00816401,0.000374383
Nepal,NPL,Whea,1861330.016,0.002930006,0.001574147,6094611.197,218584.6468,0.013404447,0.000480754
Nepal,NPL,Xfru,1751251.357,0.000380905,0.000217504,720505.3527,8687.977069,0.043842715,0.000528663
